19600101	20211201		744	21
ID	NODATA_VALUE	南雄	连州	韶关	佛冈	高要	广州	河源	惠阳	紫金	汕头	惠来	南澳	信宜	罗定	台山	中山	深圳	阳江	电白	上川岛	徐闻
639	-9999	144.8	224.4	215.3	245.9	220.2	174.2	175.3	116.4	142.8	84.3	84.2	72.8	159.7	189.8	186.5	150.4	141.9	256.7	85.3	221.8	68
640	-9999	211	209.1	207.3	237	198.7	282.8	285.5	266.9	251.8	226.6	273.5	200.3	386.8	139.3	212.3	177.8	282.4	296.1	204.7	117.4	123.2
641	-9999	180.7	423.9	396.2	597.2	186.2	300.6	545.2	336.9	398.2	410.6	654.4	378.5	502.9	161.7	474	403.2	305.5	488.5	144.5	339	93.8
642	-9999	183.1	161.2	156.1	209.5	95	228.2	218.7	219	256.5	381.1	425.4	252.2	209.5	153.6	107.1	172.6	326.3	178.6	123.9	285.3	49.5
643	-9999	142.4	49.9	42.5	243.2	205.3	318.9	186.6	333.2	299.1	132.9	193.4	136.7	293.5	143.5	242.7	313.3	231.2	469.9	325.8	360.6	430.3
644	-9999	175.1	527.2	322	539.6	316.4	395.5	392	545.3	414.8	395.9	620.4	252.8	382.7	231.6	470.4	554.6	540	529.3	456.8	332.7	166
645	-9999	50.6	104	49.5	189.8	164.9	231	113.5	192.6	191.8	114.1	251.5	202.3	108	160.9	126.5	181.2	179.8	375.8	153.9	592.4	421.2
646	-9999	7.7	3.1	2.2	1	3.1	5	0	0	9.4	0	0	26.2	0.3	3.6	0.1	1.8	26	18.6	11.2	5.4	86
647	-9999	36.8	113.4	51	48.1	134	42.2	35.2	28.4	30	81	49.6	68.1	84.2	129.4	67.1	81.5	41.2	91.7	94.7	87.1	141.4
648	-9999	152.6	153.9	161.4	152.4	173.3	105.2	170.2	145.1	129.2	60.4	51.2	71.4	156.1	179.5	113.4	112.1	121.1	143.5	160.1	86.7	96.5
649	-9999	9.8	12.4	1.8	0.1	0	0.7	0	0	0	0	0	0.7	0.3	0	0	0	0	0.1	0	0	0.2
650	-9999	64.4	64.4	65	68.3	43.4	33.7	55.9	38.5	32.1	42.4	41.9	26.9	27.6	25	29.4	41.6	32	40.8	9.8	20.7	17.8
651	-9999	118.8	149.7	148.1	236.4	278.6	274.6	237.7	255.9	205.7	116.5	114.7	109	28.2	107.4	94.8	204.6	206.6	51.7	14.6	137.1	5.2
652	-9999	127.7	136.9	126.8	139.8	183.3	177.1	98.6	162	156.7	87.9	91.9	64.9	129.2	165.8	109.8	198.7	128.9	142.4	137.5	129	69.3
653	-9999	302.1	414.9	452	708.4	374.9	542.9	499.6	701.3	437	377.6	613.2	303	320.2	305.1	508.4	426.6	545.2	288.3	86.2	563.1	62.3
654	-9999	214.1	225.3	263.3	331.7	227.3	300.7	203.7	107.3	138	292.7	396.8	388.3	408.3	222.2	215.9	160.7	129.5	208.6	354.5	246.9	88.1
655	-9999	74.7	61.3	22.4	156.9	191.9	199.8	164.6	105.6	97.5	188.7	278.2	46.2	204.5	173	214.2	167	255.2	327.5	209.2	204.1	392.5
656	-9999	286.5	244.6	200.2	425.8	161.8	513.1	173.5	156	180.3	173.5	154.6	49	284	116.6	131.7	160.7	159.7	307.5	104.9	381.4	109.5
657	-9999	89.7	49.1	64.3	41.2	151.9	96.1	125.3	178	89.5	58.7	122.6	89	120.3	101.9	215.1	95.8	185.9	202.2	168.2	293	348.3
658	-9999	12	9.5	0	1.7	64.7	1.2	0	23.6	0.6	32.3	18.4	17.8	1.1	4.3	78.7	12	15.6	25.6	3.4	60.5	295.8
659	-9999	91.3	127.3	108.5	76.3	49.6	35.9	34	12.5	32.9	5.1	16.6	21.4	34.7	32.8	5.7	34.6	10.7	22.2	23	13.5	43.8
660	-9999	60.6	69.5	64.6	41.6	54.6	58.2	31.7	53.6	37.2	41.1	47.5	46.5	58.7	61.7	50.9	58	50.2	60	83.8	31.9	40.5
661	-9999	67.6	64.3	73.1	82.2	73.4	55.9	96.8	72.3	61	56	59.8	60.4	62.9	83.1	61.8	64.5	53.5	71.6	49.2	24	17.6
662	-9999	45	86.2	44	29.1	4.8	40.9	19.1	18.7	18	2.5	1.2	7.8	25.4	15.1	55.4	14.8	15.9	58.5	31.2	62.1	5.2
663	-9999	75.6	110.2	72.7	70.2	31.4	27.2	46.6	17.3	34.5	17.9	20.3	11.3	26	20.6	18.5	42	10.1	36.4	19.5	17.5	12.9
664	-9999	109.2	163.5	80	86	83.8	116.4	125.3	123.6	173.7	153.2	65.6	143	26.3	54.4	85	63.5	61.1	58.6	64.7	61.3	22.3
665	-9999	570.5	682.6	923.3	1164	524.6	805.6	716.8	492.4	450.2	274.8	519	150	614.5	343.8	425.9	343.7	303.4	592.3	214	380.9	40.4
666	-9999	170.1	188.9	224.1	377	210.9	251.8	194.8	100.1	145.7	130.9	77.7	80.8	235.1	211.1	110.3	152.8	132.3	76.7	74.8	106.7	10.9
667	-9999	173.3	162.1	82.1	234.5	270.2	441.2	397	372.3	266	328.6	395.9	433.6	450.9	150.6	202.9	354.1	243.9	294.3	507.8	473.8	242.5
668	-9999	123.4	83.3	47.3	173.7	204.6	342.7	275	247.9	343.2	153.4	266.3	138.4	96.1	184.6	139.5	167	238	182.5	107.7	293.2	52
669	-9999	110.6	178.4	93.7	72.1	111.8	116.4	166.2	90.3	98	171	88.9	143.1	119.2	76	222.8	101.7	180.8	361.7	213.8	269.1	253.9
670	-9999	61.5	215.5	71.6	80.9	171.6	123	31.6	51.1	28.2	28.4	69.2	20.8	271.5	187.3	259	276.3	170.4	341	243.5	317.2	182.2
671	-9999	152.5	218.4	177.3	62.6	34.9	44.7	26.7	9.8	3.4	0	0	0.1	37.8	65.4	11.7	13.3	14	59.6	17.7	53.1	170.6
672	-9999	207.5	196.9	239.5	215.4	126.1	114.3	185.5	150.7	166.2	129.9	109.9	140.3	121.3	132.3	116.5	129.5	77.4	151.8	75.1	116.6	73.2
673	-9999	224.4	167.1	293	418.8	345.8	374	394.9	307.5	323.8	249.6	178.9	211.7	329.8	322	407.1	397.3	244.3	447.6	320.1	281.8	62.3
674	-9999	64.7	55.9	77.3	56.7	34.1	41.8	74.6	50	52.2	41.3	23.3	31	39.2	41.5	51.5	55.1	38.6	51.8	42.5	20.9	21.3
675	-9999	311.3	250.8	256	277.7	164	253.8	303.5	224.2	252.6	196.1	166.1	171.5	68.3	64.9	160.7	144.7	117.6	236.8	97.8	263.4	37.5
676	-9999	352.2	318.5	353.8	466.4	262.3	272.6	427.1	337.1	286.8	268.1	648.5	306.5	172.3	89.3	162.8	158.1	218.5	174	125.9	199.6	48.9
677	-9999	239.3	288.3	332.7	329.1	239.5	297.5	195.8	243.8	107.7	132.6	78.1	167.9	560.1	131.9	269.1	356.2	350	353.2	118.2	197.2	96.4
678	-9999	210.7	325.7	306.9	480.7	240.8	520.1	373.7	310.7	358	183.6	474.5	136	236.2	157.8	227.2	364.7	215.7	147	160.6	272.7	67.4
679	-9999	59.5	166	88.6	170.8	174.5	301.2	101.5	131.9	114.7	92.5	264.9	30.6	280	97.1	215.6	269	217.3	221.1	118	179.9	102
680	-9999	203.1	171.7	140.9	337.3	304.7	425.6	393.3	337.3	236	391	389.2	390.9	353.1	252	486.2	680.5	500.2	396.5	228.1	538.1	620.9
681	-9999	117.8	73.4	185	205.7	126.1	210.8	161.5	58.7	201.4	207.4	181.6	118.4	177.1	92.4	50.8	161.2	134.5	134.6	58.9	208	134
682	-9999	82.2	97.6	119.8	132.2	111.2	140.9	172.8	296.7	240.4	238	276.5	271.3	67.7	84.6	94.7	174.2	351.6	129.4	61.7	177.8	211.2
683	-9999	180.1	134.2	227	122.6	129.5	61.8	172.2	134	152	151.6	66.2	129.2	131.5	142.2	65.3	100.8	97.3	65.3	32	72.4	66.1
684	-9999	13.4	35.2	20.2	13.1	0	3.4	16.7	16.3	38.6	22.9	14.2	21.3	0.3	0	3.9	26.4	5	2.3	0.2	1.5	5.7
685	-9999	42.9	57.7	52.6	30.8	13.2	13.4	20.2	9.9	7.2	9.4	0.7	4	19.5	23.8	21	16.1	5	31	13.9	14.4	7.8
686	-9999	52	72.6	46.8	36.6	28.4	26.4	37.1	50.5	38.6	27.5	23.4	19.2	48.4	28.9	19.4	17.7	28.4	42.1	65.5	29.4	34.1
687	-9999	204.1	257.1	234.6	227	112.1	174.1	158.7	65.7	101.1	22.7	19.9	20.3	75.1	73.2	78.7	83.5	54.5	101.7	117.4	121.2	13.2
688	-9999	51.8	98	89.3	142.7	124	117.7	128.9	92.3	103.8	189.1	92.5	137.7	217.2	172.2	120.6	73	64.5	172.2	219.8	173.9	118.9
689	-9999	135.9	159.7	227	357.2	166.4	421.4	306.7	135.7	164.7	103.6	88.9	78.2	264.9	122.9	207.2	258.9	227.8	223.8	93.4	235.2	107.6
690	-9999	247.7	310.5	296.1	476.6	98.2	405.8	425.1	421	305.2	365	708.6	439.1	296.2	194.5	230.7	359.6	440.9	339	309.2	351.3	41.7
691	-9999	183	182	199.9	393.5	262.7	312	210.4	398	129.3	352.4	414.7	263.8	277.8	228.7	453.5	293.3	505.1	627.5	185.2	470.1	219.7
692	-9999	56.2	51.3	40.3	115.6	210.4	244.8	140.9	390.4	125.9	163.3	161.8	174.2	343.9	266	341.6	287	315	369.9	299.9	309.5	71.4
693	-9999	129.5	85.8	46.7	181.5	87.6	269.4	99.3	203.1	76.8	59	41.9	42.2	174.4	170.2	191.8	269.8	202.9	191.8	300.5	164.2	216.2
694	-9999	55.5	26.2	54.1	73.5	102.8	44.3	35.9	108.5	34.3	97.1	54	78.9	95.2	71.7	90	148.2	102.2	196.7	230.2	215.3	348.8
695	-9999	95.2	95.7	88.8	99.2	69.9	36.7	15.8	28.9	9.7	28.8	42.3	5.9	99.1	59.5	22.4	30.7	20.8	15.7	59.6	7.2	98.1
696	-9999	17.1	21	21	6	0.1	1.4	3	1.4	2	1.1	1.7	0.2	3.6	3.3	0.1	0	0	0.4	1.2	0.8	9.3
697	-9999	183.9	166.3	196	169.9	70.4	131.6	158.3	132.5	167.2	118.7	93	88.4	23.7	49	93.8	82.5	85.1	84	40.6	45.4	14.5
698	-9999	35.4	58	44	38.2	7.6	12.6	12.4	16.7	13.4	19.1	13.6	11.7	9.6	12.5	7.9	16	4.5	15.1	5	7.2	4.2
699	-9999	86.2	139.6	94.8	74.7	40.2	56	96.7	50.1	55.7	20.2	9.4	28.8	41.3	46.3	26.5	52.7	17	26.1	11.5	17	22.1
700	-9999	64	100.4	106	183.9	98.6	137.2	49.4	66.2	37.1	18.5	42.3	24.2	86.7	34.4	66.2	61.3	77.7	107.7	115.7	140.3	268.9
701	-9999	77.9	125.2	187.9	159	192.6	260.2	147.3	77.4	99.7	69.2	29.6	83.4	190	188.6	155	133.5	119.6	213.1	42.1	52	20.6
702	-9999	285.3	171.3	359.8	579.9	457.5	488.9	370	482	376.3	178.6	262.8	289.6	257.4	260.9	621.6	688.5	437.5	644.7	296	763.6	387.2
703	-9999	138	106.5	62.5	220	301.1	270.7	135.2	176.2	117.3	145.8	139.3	76.1	113.6	213.5	438.3	197.5	298.5	554.5	506	421.1	331.6
704	-9999	218.5	108.3	275.8	305.5	275.8	217.7	342.1	403.5	274.1	576.7	604.8	499.1	402	286.7	611.5	660.7	524.4	650.9	381.5	382.2	628.5
705	-9999	151.9	176	129.7	232.7	290.4	154.9	94.7	256.1	122.7	152.6	93.8	163.1	267.4	222.6	321.7	286.6	304.3	466.4	134.2	337.4	167.7
706	-9999	94.8	150.4	96.4	56.1	37.9	82.3	40.9	47.9	33.4	20.5	31.8	61.7	153.1	138.6	24.8	43.3	23.4	74.7	52.4	47.2	31.7
707	-9999	79.3	76.9	87.4	41.4	12.7	39.8	38.8	57.2	50.2	144.2	117	97.8	60.9	19.9	75.7	52.3	57.3	30.7	37.4	98.9	57.9
708	-9999	38.8	77.8	55.6	31	13.9	18.7	22.2	9.3	16.5	20	13.6	15.2	32.2	18.6	10.6	8.5	7.9	3	3.3	6.9	8.2
709	-9999	10.3	23.3	15.3	15.5	2.1	2	2.3	3.2	2.4	10.5	5.2	2	3.5	5.6	1	2.4	4.6	1.3	0	0	4
710	-9999	165.1	197.6	133.4	113.3	80.7	123.7	77.3	51.4	43.1	15.2	18.7	15.7	103	80	61.4	60.5	42.7	37.7	47.7	65.6	1.9
711	-9999	252	282.1	378	350.8	148.4	180.7	355.8	175.9	310.8	122.8	117.6	74	187.3	145.5	147.8	176.1	140.2	174.2	88.4	220.2	12.4
712	-9999	169.4	345.6	354.9	584.1	208.2	412.8	388.2	337.3	372.8	244.9	239.5	118.5	278.4	236.1	249	227.4	196.7	350.8	285.7	337.6	69.2
713	-9999	278.6	197.3	443.9	492	236.2	349.6	321.6	177.7	375.3	234.3	161	209.1	382.2	273.5	517.7	235	278.3	942.3	215.6	685.1	171.3
714	-9999	255.3	331.7	188.9	446.9	290.6	459.5	430.1	255.4	356.1	203.2	285.1	101.5	166.9	201.8	247.1	319.5	277.1	326.1	134.1	229.8	45
715	-9999	134.6	141.4	176.4	129.8	193.1	260.6	239.8	224.6	148.8	178.4	331.7	223.3	196.6	228.4	429.2	219	262.6	437.4	97.2	239.5	60.8
716	-9999	114.7	159.9	299.7	230.7	260.9	479.9	162.1	419.8	351.2	246.7	309.7	363	372.5	307.8	383.2	435.9	404.8	634.3	371.6	474.5	461.8
717	-9999	52.9	12.3	40.8	63.5	85.5	104.5	81.7	243	57.1	30.2	45.7	28.1	56.8	81.2	212.8	242	222	103.4	115.3	352.2	255.7
718	-9999	9.1	29.1	13.6	15.9	16.4	39.5	49	36.2	19.8	0	0.6	0.4	6.8	27.9	120.2	39.3	47	47.2	46.9	275.6	149.5
719	-9999	0.1	0	0.1	0	0	0	0	0	0	0	13	0	0	0	0	0	0.3	0	0.1	0	2.8
720	-9999	5.3	8.6	6.2	3.8	0.2	5.6	3.4	3.2	1.9	95.7	100.9	103.1	0	1.5	1.2	0.4	4.1	1.2	0.1	2.4	1
721	-9999	30.9	24.1	44.5	27.4	21.8	22.4	26.1	34.2	30.4	75	61.2	45.4	35.3	49.9	27.5	23.6	32.8	14.7	57.2	34.5	31.1
722	-9999	131.8	189.2	203.4	170.1	101.2	124.9	102.1	112	99.9	46.7	46	34.6	48	71.3	45.1	60.5	55.3	75.3	57.1	79.6	12.3
723	-9999	234.7	330.7	330	292.1	127.2	151.6	123.3	57.7	103.3	39.4	20.9	31.1	40	81.6	80.1	97.7	41	117.3	46.8	139.8	35.6
724	-9999	239.8	225.2	221.1	169.4	110.7	125.7	132.4	121.8	87.1	58.8	52.2	47.2	151.4	115.7	104	122.7	89.4	148	127	106.9	17.9
725	-9999	283.6	263.4	279.7	418.1	170.1	545.5	206.4	327.9	161.8	246.2	351.7	253.4	140.3	103.1	277.4	211.1	228.1	248.2	141.6	628.5	42.2
726	-9999	216.6	334.4	302	659.1	106	288.7	434.5	311.3	238.8	128.2	167.2	141	238	73.6	192.8	137.4	201.4	274.1	121.4	23	32.5
727	-9999	79.6	13.4	49.1	92.7	62.3	67.5	33.6	67.5	73.3	96.3	42.7	22.1	97.6	49.7	73.1	18.3	87.3	71.6	44.1	90.5	65.4
728	-9999	122.6	97.2	84.7	149.6	173.3	226.5	178.2	315.2	223.9	295.8	208.5	220	227.3	243.5	416	371.7	465.8	517.4	258	440.7	156.2
729	-9999	232.8	173.2	160.1	289.8	168.8	345	103.6	132.6	110.6	204.1	108.5	64.1	113.6	321.2	314.1	279.2	352.2	357.8	338.6	593.4	74.3
730	-9999	4.5	40.3	5.9	2.3	7.1	12.2	7.8	24.7	3	1.5	0.5	0.9	50.9	40.7	55.1	50.3	27.2	110.4	214	186.6	303.7
731	-9999	0.7	0.1	1.1	5.5	0.9	4.4	1.6	3.6	13.9	8.4	3.7	4.7	0	0.2	0.7	6.5	1.7	0.3	0.4	0.3	2.3
732	-9999	18.9	14.1	21.6	18.7	2.4	1.9	5.5	0.1	5	7.5	7.7	6.8	5.5	8.5	0.1	0	0	0	2.2	0	0
733	-9999	4.5	4.9	13.7	3.6	5.4	0.2	0	2.2	0.1	0.7	0	1.6	23.9	17.2	0.8	0.6	0	10.7	12	1.8	6.9
734	-9999	94.4	103.3	93.5	68.3	71.9	39.7	47	42.8	38.9	40.4	38.4	44.5	84.5	93.6	62.2	63.5	55.7	85	98.3	124.5	81.3
735	-9999	82.6	78.1	52.9	55.7	46.9	25.4	59.5	21.7	40.5	21.9	21.9	35.5	106.4	68.1	5.3	19.5	16.7	16.7	27.6	2.6	0.6
736	-9999	139.7	201.1	201.2	212.9	28.4	67.7	101.3	27.7	41.9	6.1	2.9	3.3	113.9	60.4	91.2	41.8	30.6	58.4	50.5	42.5	84.7
737	-9999	340	390.8	337.2	236.4	168.9	239	140.9	165.7	231.7	74.6	177.8	35	163	35.3	56.1	68.3	103.1	130.8	42.7	149.9	9.6
738	-9999	254.5	199.3	182.1	512.5	258.8	431.9	282.8	202.3	207.4	178.4	250.9	45.8	411.2	282.3	189.5	383.9	416.1	182.3	141.8	410.8	25.7
739	-9999	64.2	52.7	46.1	171.8	73.1	99.4	106.7	122.4	57	62.9	209.7	48.3	153.8	156.1	213.5	203.3	364.3	431.6	305.3	372.2	79.2
740	-9999	87.1	128.9	63.8	316.6	165.2	356.1	222	326.1	217.1	162	261.7	105.2	377.6	108.9	262.3	205.4	288.6	310.2	267.9	447.8	186.1
741	-9999	69.5	23.5	43.6	95.4	38.5	83.5	42	42.4	97	13.7	35.3	5.1	130.3	84.2	159.5	166	130.4	108.5	124.2	142.9	64.1
742	-9999	62.6	76	66.8	63	141.9	98.5	46.1	254.7	101.4	317.4	231.4	328.4	50.5	184.6	428.8	468.7	374.2	381.9	267.2	387.6	517.3
743	-9999	82.2	131.1	35.5	33.8	35.7	20.7	12.6	3.8	6.5	0.4	1	1.6	14.7	18.1	4.5	13.8	5.2	5.5	13.8	4.2	20.6
744	-9999	44.6	18.8	32.8	29.2	15.1	81	86	48.2	70.5	44	29.3	26	11.3	10.9	116.3	60.6	37.7	61.3	20.6	47.9	33.4
